IIDx	IID	KE_correct	GB	KE	Family	Name_number
HG03694	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03695	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03696	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03697	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03698	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03702	#N/A	#N/A	PJL_Pakistan	PJL_Pakistan		
HG03703	#N/A	#N/A	PJL_Pakistan	PJL_Pakistan		
HG03705	#N/A	#N/A	PJL_Pakistan	PJL_Pakistan		
HG03706	#N/A	#N/A	PJL_Pakistan	PJL_Pakistan		
HG03708	#N/A	#N/A	PJL_Pakistan	PJL_Pakistan		
HG03709	#N/A	#N/A	PJL_Pakistan	PJL_Pakistan		
HG03711	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03713	#N/A	#N/A	ITU_India	ITU_India		
HG03714	#N/A	#N/A	ITU_India	ITU_India		
HG03716	#N/A	#N/A	ITU_India	ITU_India		
HG03717	#N/A	#N/A	ITU_India	ITU_India		
HG03718	#N/A	#N/A	ITU_India	ITU_India		
HG03720	#N/A	#N/A	ITU_India	ITU_India		
HG03722	#N/A	#N/A	ITU_India	ITU_India		
HG03727	#N/A	#N/A	ITU_India	ITU_India		
HG03729	#N/A	#N/A	ITU_India	ITU_India		
HG03730	#N/A	#N/A	ITU_India	ITU_India		
HG03731	#N/A	#N/A	ITU_India	ITU_India		
HG03733	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03736	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03738	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03740	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03741	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03742	#N/A	#N/A	ITU_India	ITU_India		
HG03743	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03744	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03745	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03746	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03750	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03752	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03753	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03754	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03755	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03756	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03757	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03760	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03762	#N/A	#N/A	PJL_Pakistan	PJL_Pakistan		
HG03765	#N/A	#N/A	PJL_Pakistan	PJL_Pakistan		
HG03767	#N/A	#N/A	PJL_Pakistan	PJL_Pakistan		
HG03770	#N/A	#N/A	ITU_India	ITU_India		
HG03771	#N/A	#N/A	ITU_India	ITU_India		
HG03772	#N/A	#N/A	ITU_India	ITU_India		
HG03773	#N/A	#N/A	ITU_India	ITU_India		
HG03774	#N/A	#N/A	ITU_India	ITU_India		
HG03775	#N/A	#N/A	ITU_India	ITU_India		
HG03777	#N/A	#N/A	ITU_India	ITU_India		
HG03778	#N/A	#N/A	ITU_India	ITU_India		
HG03779	#N/A	#N/A	ITU_India	ITU_India		
HG03780	#N/A	#N/A	ITU_India	ITU_India		
HG03781	#N/A	#N/A	ITU_India	ITU_India		
HG03782	#N/A	#N/A	ITU_India	ITU_India		
HG03784	#N/A	#N/A	ITU_India	ITU_India		
HG03785	#N/A	#N/A	ITU_India	ITU_India		
HG03786	#N/A	#N/A	ITU_India	ITU_India		
HG03787	#N/A	#N/A	ITU_India	ITU_India		
HG03788	#N/A	#N/A	ITU_India	ITU_India		
HG03789	#N/A	#N/A	ITU_India	ITU_India		
HG03790	#N/A	#N/A	ITU_India	ITU_India		
HG03792	#N/A	#N/A	ITU_India	ITU_India		
HG03793	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03796	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03800	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03802	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03803	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03805	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03808	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03809	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03812	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03814	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03815	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03817	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03821	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03823	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03824	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03826	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03829	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03830	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03832	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03833	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03836	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03837	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03838	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03844	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03846	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03848	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03849	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03850	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03851	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03854	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03856	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03857	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03858	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03861	#N/A	#N/A	ITU_India	ITU_India		
HG03862	#N/A	#N/A	ITU_India	ITU_India		
HG03863	#N/A	#N/A	ITU_India	ITU_India		
HG03864	#N/A	#N/A	ITU_India	ITU_India		
HG03866	#N/A	#N/A	ITU_India	ITU_India		
HG03867	#N/A	#N/A	ITU_India	ITU_India		
HG03868	#N/A	#N/A	ITU_India	ITU_India		
HG03869	#N/A	#N/A	ITU_India	ITU_India		
HG03870	#N/A	#N/A	ITU_India	ITU_India		
HG03871	#N/A	#N/A	ITU_India	ITU_India		
HG03872	#N/A	#N/A	ITU_India	ITU_India		
HG03873	#N/A	#N/A	ITU_India	ITU_India		
HG03874	#N/A	#N/A	ITU_India	ITU_India		
HG03875	#N/A	#N/A	ITU_India	ITU_India		
HG03882	#N/A	#N/A	ITU_India	ITU_India		
HG03884	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03885	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03886	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03887	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03888	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03890	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03894	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03895	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03896	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03897	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03898	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03899	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03900	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03902	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03905	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03907	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03908	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03910	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03911	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03913	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03914	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03916	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03917	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03919	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03920	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03922	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03925	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03926	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03928	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03931	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03934	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03937	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03940	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03941	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG03943	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03944	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03945	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03947	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03949	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03950	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03951	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03953	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03955	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03960	#N/A	#N/A	ITU_India	ITU_India		
HG03963	#N/A	#N/A	ITU_India	ITU_India		
HG03965	#N/A	#N/A	ITU_India	ITU_India		
HG03967	#N/A	#N/A	ITU_India	ITU_India		
HG03968	#N/A	#N/A	ITU_India	ITU_India		
HG03969	#N/A	#N/A	ITU_India	ITU_India		
HG03971	#N/A	#N/A	ITU_India	ITU_India		
HG03973	#N/A	#N/A	ITU_India	ITU_India		
HG03974	#N/A	#N/A	ITU_India	ITU_India		
HG03976	#N/A	#N/A	ITU_India	ITU_India		
HG03977	#N/A	#N/A	ITU_India	ITU_India		
HG03978	#N/A	#N/A	ITU_India	ITU_India		
HG03985	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03986	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03989	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03990	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03991	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03995	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03998	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG03999	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04001	#N/A	#N/A	ITU_India	ITU_India		
HG04002	#N/A	#N/A	ITU_India	ITU_India		
HG04003	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04006	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04014	#N/A	#N/A	ITU_India	ITU_India		
HG04015	#N/A	#N/A	ITU_India	ITU_India		
HG04017	#N/A	#N/A	ITU_India	ITU_India		
HG04018	#N/A	#N/A	ITU_India	ITU_India		
HG04019	#N/A	#N/A	ITU_India	ITU_India		
HG04020	#N/A	#N/A	ITU_India	ITU_India		
HG04022	#N/A	#N/A	ITU_India	ITU_India		
HG04023	#N/A	#N/A	ITU_India	ITU_India		
HG04025	#N/A	#N/A	ITU_India	ITU_India		
HG04026	#N/A	#N/A	ITU_India	ITU_India		
HG04029	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04033	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04035	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04038	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04039	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04042	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04047	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04054	#N/A	#N/A	ITU_India	ITU_India		
HG04056	#N/A	#N/A	ITU_India	ITU_India		
HG04059	#N/A	#N/A	ITU_India	ITU_India		
HG04060	#N/A	#N/A	ITU_India	ITU_India		
HG04061	#N/A	#N/A	ITU_India	ITU_India		
HG04062	#N/A	#N/A	ITU_India	ITU_India		
HG04063	#N/A	#N/A	ITU_India	ITU_India		
HG04070	#N/A	#N/A	ITU_India	ITU_India		
HG04075	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04076	#N/A	#N/A	ITU_India	ITU_India		
HG04080	#N/A	#N/A	ITU_India	ITU_India		
HG04090	#N/A	#N/A	ITU_India	ITU_India		
HG04093	#N/A	#N/A	ITU_India	ITU_India		
HG04094	#N/A	#N/A	ITU_India	ITU_India		
HG04096	#N/A	#N/A	ITU_India	ITU_India		
HG04098	#N/A	#N/A	ITU_India	ITU_India		
HG04099	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04100	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04106	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04107	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04118	#N/A	#N/A	ITU_India	ITU_India		
HG04131	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04134	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04140	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04141	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04144	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04146	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04152	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04153	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04155	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04156	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04158	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04159	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04161	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04162	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04164	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04171	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04173	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04176	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04177	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04180	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04182	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04183	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04185	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04186	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04188	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04189	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04194	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04195	#N/A	#N/A	BEB_Bengal	BEB_Bengal		
HG04198	#N/A	#N/A	ITU_India	ITU_India		
HG04200	#N/A	#N/A	ITU_India	ITU_India		
HG04202	#N/A	#N/A	ITU_India	ITU_India		
HG04206	#N/A	#N/A	ITU_India	ITU_India		
HG04209	#N/A	#N/A	ITU_India	ITU_India		
HG04210	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04211	#N/A	#N/A	ITU_India	ITU_India		
HG04212	#N/A	#N/A	ITU_India	ITU_India		
HG04214	#N/A	#N/A	ITU_India	ITU_India		
HG04216	#N/A	#N/A	ITU_India	ITU_India		
HG04219	#N/A	#N/A	ITU_India	ITU_India		
HG04222	#N/A	#N/A	ITU_India	ITU_India		
HG04225	#N/A	#N/A	ITU_India	ITU_India		
HG04227	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04229	#N/A	#N/A	STU_Sri_Lanka	STU_Sri_Lanka		
HG04235	#N/A	#N/A	ITU_India	ITU_India		
HG04238	#N/A	#N/A	ITU_India	ITU_India		
HG04239	#N/A	#N/A	ITU_India	ITU_India		
NA18486	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18488	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18489	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18498	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18499	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18501	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18502	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18504	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18505	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18507	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18508	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18510	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18511	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18516	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18517	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18519	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18520	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18522	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18523	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18853	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18856	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18858	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18861	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18864	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18865	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18867	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18868	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18870	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18871	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18873	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18874	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18876	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18877	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18878	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18879	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18881	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18907	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18908	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18909	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18910	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18912	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18915	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18916	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18917	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18923	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18924	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18933	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA18934	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19017	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19019	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19020	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19023	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19024	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19025	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19026	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19027	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19028	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19030	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19031	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19035	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19036	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19037	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19038	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19041	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19042	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19043	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19092	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19093	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19095	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19096	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19098	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19099	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19102	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19107	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19108	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19113	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19114	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19116	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19117	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19118	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19119	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19121	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19129	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19130	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19131	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19137	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19138	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19141	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19143	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19144	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19146	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19147	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19149	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19152	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19153	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19159	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19160	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19171	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19172	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19175	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19184	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19185	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19189	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19190	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19197	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19198	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19200	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19201	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19204	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19206	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19207	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19209	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19210	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19213	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19214	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19222	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19223	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19225	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19235	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19236	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19238	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19239	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19247	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19248	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19256	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19257	#N/A	#N/A	YRI_Nigeria	YRI_Nigeria		
NA19307	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19308	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19309	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19310	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19312	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19314	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19315	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19316	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19317	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19318	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19319	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19320	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19321	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19323	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19324	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19327	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19328	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
NA19331	#N/A	#N/A	LWK_Kenya	LWK_Kenya		
