Recipient Egypt Ethiopia Western_Asia Russian_Caucasus Caucasus Iran South_Eastern_Europe Eastern_Europe Levant South_Asia IBS_Spain PJL_Pakistan GWD_Gambia ESN_Nigeria BEB_Bengal MSL_Sierra_Leone STU_Sri_Lanka ITU_India YRI_Nigeria LWK_Kenya TSI_Italy GIH_India
NA20516 655.330035 268.010665 151.478611 215.982182 128.321916 33.57993 134.947012 379.464678 98.307494 80.46531 1312.41729 407.601223 53.36751 33.818607 289.139099 28.556884 302.203235 304.283053 34.900878 52.688501 1914.71113 365.842623
NA20517 642.50377 273.759408 155.708311 217.494609 134.358813 28.048823 117.747211 370.783447 86.547498 81.834296 1239.5462 387.9966 68.837242 33.06709 281.204378 31.267374 317.838347 321.100858 34.835476 50.90967 2001.10851 368.919927
NA20518 574.007331 241.104619 132.93968 196.923424 124.371552 23.319839 128.05514 356.006229 74.609909 77.52992 1177.04457 377.476081 47.586734 28.749662 263.533388 25.166115 270.499278 303.560577 34.3457 45.903757 2401.12131 341.56305
NA20519 710.624879 300.595976 162.637925 222.698212 137.239811 30.396792 122.126239 368.708866 91.356644 97.412107 1369.59847 425.16129 63.583937 34.020992 297.914069 31.677914 318.396056 330.547934 40.554385 48.208887 1644.05359 397.902879
NA20520 648.048908 272.350489 139.291236 219.340706 133.307243 32.338731 116.700608 370.347486 89.107259 82.476925 1283.8198 396.260648 57.489571 31.71224 273.273682 29.830444 294.33804 339.950534 34.729683 42.915853 1995.79431 361.993468
NA20521 630.656662 272.610087 154.468079 204.235082 134.496635 28.895448 115.229084 362.652886 87.396327 93.748111 1271.37703 410.830596 57.501404 33.280628 277.898739 33.010926 296.94078 298.995288 36.125506 51.38151 2006.29907 387.387996
NA20522 706.171735 281.05748 168.302771 231.790907 135.850623 29.330501 130.790582 384.447189 100.26629 87.799537 1424.79372 433.407685 61.444501 34.058601 308.273595 31.199832 329.14242 357.273964 41.853078 50.62025 1520.19895 397.343656
NA20524 686.955154 282.740555 158.692617 227.488613 155.27832 25.720507 115.056853 396.989636 86.27105 101.384294 1476.92514 445.962795 62.304034 34.367055 294.766704 30.737383 329.8512 337.720394 38.679417 46.011415 1514.55747 396.95725
NA20525 717.242228 296.143643 156.91255 221.945054 140.220853 33.347865 125.366229 370.443841 83.135831 84.568918 1353.38692 452.555407 58.30582 36.352011 312.621827 34.269324 310.073283 351.557816 39.782142 50.662047 1608.28382 408.240422
NA20527 691.288144 306.391255 173.223586 247.340448 137.898279 28.313926 139.956376 396.778147 96.886031 95.8355 1402.17493 448.407568 63.556437 35.153432 300.403584 34.342452 335.33061 345.249905 40.257571 50.98747 1454.51927 421.122935
NA20528 686.738154 290.652121 154.345403 235.296338 134.347179 25.719235 132.831818 388.525464 92.499226 89.690332 1277.17943 414.692164 63.256214 36.336085 300.597318 33.041323 326.352763 330.576072 41.061314 50.778505 1731.17285 409.72856
NA20529 628.676556 264.496196 144.837073 211.622108 130.89062 24.762734 129.890088 349.305762 89.75552 82.820127 1260.46735 401.800125 55.334253 33.542065 288.210289 30.737655 299.39931 321.906427 38.418124 45.41145 2025.35498 387.779036
NA20530 701.545245 289.000421 168.080005 226.00248 129.526956 24.208294 133.464115 383.980436 108.600597 85.982871 1397.58102 440.177045 60.629553 33.765998 295.564051 30.504528 316.196328 352.054307 40.006837 52.110309 1575.95963 400.476831
NA20531 609.067053 277.42747 139.002336 198.918471 127.221804 26.642299 120.037864 335.410581 82.218824 86.069715 1254.16709 396.195353 63.49251 33.446239 283.537879 30.74369 307.258384 320.797059 37.906026 44.965722 2112.64844 358.24305
NA20532 628.733323 272.325637 157.780022 213.159835 123.335998 30.069129 119.053434 337.115155 81.701352 82.130355 1260.0913 416.488404 56.696496 32.94529 269.126293 30.492272 299.670164 303.62072 38.96985 49.639882 2061.03755 381.235399
NA20533 631.690686 244.789528 162.561429 207.723814 121.760988 30.297524 134.868333 364.621761 85.158742 82.664562 1244.65414 392.226615 52.929213 33.676359 268.881383 29.278355 292.199243 298.129173 37.62795 48.709116 2115.55506 365.413876
NA20534 637.314284 270.99677 149.663027 204.687728 127.752802 28.584441 128.30014 386.469432 90.88973 81.701633 1319.3025 393.837706 58.791409 37.194592 280.051288 31.277011 307.040357 332.334302 39.013699 54.656404 1912.74279 372.815816
NA20535 699.781015 286.958442 177.98186 249.147593 137.235036 29.496795 141.919091 400.096052 102.328879 93.17036 1438.91399 432.684485 61.673663 33.977388 313.353834 32.332274 331.017293 357.547879 40.770958 51.999782 1413.9293 419.101904
NA20536 686.513999 273.029092 165.545221 209.879005 143.997407 25.735864 127.913802 403.902629 87.624239 97.247597 1347.27859 410.19423 51.502 33.460467 297.561034 29.316193 331.239569 326.809337 36.319752 52.282121 1732.27666 375.789058
NA20538 613.167149 253.963846 142.370577 196.734622 131.546042 27.242472 116.654877 358.311787 85.400075 78.811559 1223.12743 389.152847 50.370672 29.72861 274.718883 29.831965 296.79225 292.180636 37.283477 46.792625 2214.71278 356.522671
NA20539 647.608498 272.573807 144.24749 199.785609 130.369746 31.117049 121.007836 362.627215 76.529814 80.664623 1237.27061 397.187854 63.368116 32.325938 293.950563 30.958895 308.764734 313.287731 38.955757 45.944129 2036.78019 380.091662
NA20540 626.455684 273.591622 166.413395 220.122591 139.92842 28.860484 118.948316 390.297462 81.039273 89.671332 1354.16851 400.957051 54.733493 32.299698 298.676466 29.415628 327.622964 326.631082 34.905354 51.131072 1804.64426 394.9037
NA20541 642.392917 269.421813 160.749146 239.583759 126.291369 21.014304 128.090117 353.962789 87.21791 83.640147 1299.90823 422.45436 54.118163 32.406171 296.735236 31.698026 326.607378 329.745969 37.422936 49.04272 1883.3823 369.532089
NA20542 639.239281 284.148335 158.417409 228.369975 140.352443 27.734953 135.975615 380.523182 87.443247 86.335528 1365.51837 403.662169 57.764806 32.606663 300.473165 28.192621 315.5838 315.199717 35.376496 48.48936 1787.03641 386.974312
NA20543 648.428673 272.713733 166.599896 215.780056 135.042551 26.023047 125.646625 377.293369 88.191125 92.731925 1307.40055 426.113305 59.437292 34.592696 277.149578 29.873855 304.227727 338.654632 40.540159 49.339759 1839.29819 390.339103
NA20544 688.777382 300.678561 163.755621 223.405323 140.832634 28.982742 123.87446 384.488165 83.112288 86.959715 1294.41638 434.093388 58.996551 31.86712 296.377232 32.371957 331.171681 334.980676 35.789146 44.554719 1749.37727 376.554857
NA20581 672.459335 303.847461 159.254205 216.566994 145.632107 28.586327 132.437032 388.832223 99.568341 84.832944 1320.12734 417.06905 56.790309 32.819705 283.596731 31.833359 327.753607 327.149536 36.654137 52.990807 1740.97248 385.643823
NA20582 678.413448 290.218391 158.256375 216.44882 142.723734 30.296232 119.233365 371.835053 94.754689 86.81659 1378.13403 439.752064 63.335641 34.916781 318.374142 34.161427 347.282581 331.397479 40.169779 48.192858 1607.97207 412.732321
NA20585 710.875072 285.384607 150.621253 231.477045 133.199781 26.871538 128.810558 375.231119 83.322093 85.678807 1374.53759 421.84089 64.122556 33.693567 294.936463 29.676498 337.163137 320.4911 38.664645 48.171961 1666.4022 404.245381
NA20586 635.331518 271.218535 143.426816 214.743049 126.404817 32.445651 118.419529 362.856139 93.063478 74.925473 1296.41626 393.993103 58.074097 33.197025 289.892645 29.799065 300.251434 326.642412 37.848238 44.437825 1988.86795 373.162805
NA20587 677.87304 277.511408 162.843291 220.654112 133.194974 31.69105 145.016082 420.398339 93.632137 87.075104 1378.71777 445.363412 61.048251 36.879304 304.559662 31.038972 327.814502 326.056387 40.94089 47.374398 1582.5788 413.155968
NA20588 651.446984 279.455771 148.888498 216.42829 138.318087 34.913705 140.561993 391.798387 85.588444 95.123299 1342.65981 418.056424 55.71381 31.683049 302.698766 30.461148 305.203821 316.342142 36.250974 49.698657 1768.87161 405.254205
NA20589 664.877793 276.250833 149.09842 233.10823 129.201064 27.617806 117.66338 370.030331 97.237881 80.253099 1327.56928 403.461244 62.940897 37.010439 302.422389 34.32691 314.10606 332.734701 42.267653 57.795898 1806.29726 379.146298
NA20752 630.540957 283.084726 140.703983 222.441091 131.612103 29.697514 119.955725 348.535353 84.693912 89.741966 1278.41044 395.270532 60.198241 33.595408 290.837037 32.751666 308.095174 300.144591 39.429344 47.734802 1987.50059 390.442705
NA20753 681.780998 289.460583 147.859769 214.584521 135.798023 28.15372 116.402929 370.076576 102.351447 86.38899 1321.55208 412.729859 64.207128 32.997361 280.517275 29.684961 308.694386 312.590935 38.5484 46.146404 1846.96398 377.927538
NA20754 641.250233 277.898346 143.882495 218.942701 118.355844 27.126901 122.953895 372.472861 87.44799 94.4777 1297.64617 421.174507 53.655353 30.775141 273.788489 28.010077 312.733996 301.764919 36.225416 48.22672 1934.07787 402.530249
NA20755 696.595327 272.960592 152.235575 229.790072 130.588955 33.36688 131.191078 367.931422 94.256202 89.147412 1276.25765 402.678515 52.661374 34.223762 296.841623 29.785075 306.375756 313.893703 37.432297 46.699725 1859.94484 390.56002
NA20756 659.013287 286.447136 168.303053 232.500523 148.285137 28.453924 122.361918 381.168641 92.282042 89.56247 1375.7905 425.654893 61.152104 36.225356 297.171905 32.332417 321.666386 332.728347 43.819359 55.645625 1646.87838 407.974455
NA20757 714.466549 306.320566 163.343623 234.080243 154.283491 35.072691 128.895057 393.995099 96.382918 90.630597 1376.27695 452.291788 66.163089 38.284087 313.418417 33.22239 336.807557 345.701477 39.32888 53.593429 1463.18433 409.674626
NA20758 701.547929 297.431829 164.319621 242.568591 130.692762 35.207933 125.76975 384.768776 90.859732 94.738447 1405.88665 444.585466 60.211741 35.514475 306.563416 32.065256 346.043977 352.552706 41.057571 48.233231 1490.19941 414.59858
NA20759 650.584935 282.234601 154.381625 229.404628 136.042979 28.006758 116.844556 387.513956 86.944205 95.801053 1358.50764 414.782861 62.907933 32.449955 296.20329 32.498455 306.583887 327.785697 37.423449 52.254534 1764.96167 391.299187
NA20760 689.902601 289.699298 152.600197 223.558634 140.923443 26.729571 134.672843 383.620472 92.960743 93.552778 1372.51458 420.710522 59.866905 35.070969 294.995955 32.899327 325.208709 344.121993 39.053835 47.730393 1639.72863 405.295464
NA20761 690.108933 294.354659 156.513759 233.331242 137.552891 28.558315 130.574925 399.794257 91.84864 86.425002 1364.7306 416.392318 58.669058 36.881054 303.614819 31.923328 319.25391 328.752037 39.420808 55.332049 1651.24781 390.137448
NA20762 676.82709 268.785136 159.309542 217.758312 134.347502 25.011562 119.430766 377.482769 85.538395 84.294431 1358.67173 435.377418 55.368623 32.485912 267.860419 29.662332 325.148278 314.32322 36.032857 48.690892 1803.99402 389.01666
NA20763 677.521713 291.39577 165.730829 244.633725 133.926127 29.738775 128.790549 387.834091 91.379032 91.625346 1384.36723 450.929977 62.245497 32.701123 318.650194 31.448759 320.024269 342.732894 38.921697 48.612938 1565.77418 406.433146
NA20764 629.427062 259.911411 150.448109 205.125783 127.503906 27.691713 118.404606 380.725879 72.140313 82.689697 1197.40129 384.705715 60.011838 34.208863 270.652118 30.135191 300.676187 297.686847 36.960861 47.1213 2169.85838 361.930789
NA20765 676.086914 283.260995 148.953172 220.719583 131.053903 26.810371 124.561349 353.388061 90.056466 89.807468 1319.28751 411.53905 64.529387 33.541105 288.023952 30.607257 309.230974 323.090712 42.597833 49.804513 1839.63584 388.831452
NA20766 669.023741 306.362792 165.225456 236.373521 142.320879 36.461191 139.652854 371.008204 97.117455 99.105942 1348.22112 430.361926 61.664267 35.470281 305.147801 33.316119 321.871973 338.378569 38.649427 50.114386 1613.57947 405.990484
NA20767 682.387415 306.353752 174.37638 226.400812 125.197601 24.120699 126.189369 404.82459 95.219489 93.63958 1386.68763 432.063143 64.316313 34.442112 298.680068 31.450957 329.119587 341.365625 40.776688 48.688583 1584.60334 394.514131
NA20768 614.677395 264.545104 141.697406 225.966826 122.9853 26.666048 131.213112 354.502266 83.034385 86.794556 1281.2264 389.681143 56.054713 31.094866 293.461684 28.330615 301.199033 305.840681 34.130866 48.12143 2039.79188 384.402154
NA20769 628.712883 266.083523 162.454841 209.598339 133.121466 28.473406 135.919182 353.880276 93.792707 79.934498 1271.34561 408.378817 54.591587 31.318703 278.272974 27.713867 300.218325 329.098173 35.695336 49.587495 1968.38241 398.843456
NA20770 596.030396 255.882986 167.225107 202.231074 109.163438 28.532849 114.44756 336.803847 85.440685 70.771803 1215.29151 369.564502 59.42003 31.442716 280.065219 31.365593 298.153162 292.167852 37.03835 49.264274 2262.98719 352.127722
NA20771 677.186963 262.469155 155.498119 225.665023 133.0751 28.28391 121.846555 363.699184 97.394693 94.293026 1271.89133 415.91575 55.926137 33.789951 293.833628 30.752383 311.139226 313.956844 39.587154 49.458312 1873.57603 396.179391
NA20772 695.102587 282.435649 154.830276 226.387658 136.252433 33.542566 131.757036 378.403762 104.812699 91.678932 1314.01431 422.752428 60.456748 36.036552 309.674456 29.143827 336.588041 340.755289 38.059279 49.662619 1675.0387 398.032026
NA20773 692.085643 281.778537 159.60084 231.341542 125.138815 25.881712 125.708 388.004496 89.559167 94.210622 1343.47841 425.422091 63.133098 34.808308 318.841693 34.520357 324.907689 328.253526 41.80332 51.511708 1655.31756 410.110728
NA20774 677.518927 299.542387 159.790446 217.7433 140.741996 29.759125 122.496307 355.917008 92.691339 91.306964 1300.26546 435.018105 58.303238 32.148416 295.750661 31.416482 317.816049 333.191347 40.261871 50.680454 1772.77054 390.287437
NA20775 648.218984 275.339735 163.003478 215.932748 127.703088 39.484571 130.572134 369.366364 99.262146 79.552432 1327.45922 407.081493 56.737283 34.869639 277.429845 30.306234 317.348344 315.680709 36.219776 50.323896 1874.41626 369.109474
NA20778 652.909016 273.00692 164.884756 211.512552 134.677521 26.380399 135.704822 388.554437 106.094619 90.926988 1303.79278 419.331323 53.605732 35.91596 296.57003 28.793584 316.51891 328.636172 37.41565 42.344259 1809.71783 388.123599
NA20783 631.279505 271.521856 144.761462 210.87747 127.505568 27.508543 113.172124 360.302354 84.739362 89.314197 1225.43907 417.609231 57.262247 34.16837 283.153809 32.129895 316.963364 311.870701 40.002575 51.053389 2032.5965 382.186277
NA20785 657.809545 284.753672 141.054751 227.658619 136.921547 26.273832 132.668315 398.598896 82.24442 88.719886 1320.02417 438.522267 57.91988 39.24762 287.743787 32.123717 319.361274 312.704877 38.654549 49.565618 1792.53704 380.309583
NA20786 677.088795 288.876484 148.063828 210.692043 136.803249 26.8561 126.632997 360.876482 98.311226 89.279182 1288.09568 397.499442 59.235298 31.156333 289.831531 27.93988 315.538452 320.443125 36.402843 46.895202 1889.52782 379.371872
NA20787 646.287724 271.8215 142.223323 202.212154 137.054013 29.245666 121.547039 349.155134 87.088778 87.897846 1218.17538 399.865308 54.873535 31.311686 281.330325 27.537293 289.17322 308.25058 34.92265 50.264512 2109.90659 365.27361
NA20790 658.921683 271.913819 152.705606 195.694389 122.900438 26.874749 134.533921 365.340383 82.643544 84.771037 1223.34006 384.934488 60.718588 35.055439 276.756973 34.044067 290.267457 310.176842 38.871786 50.182855 2070.06752 374.702218
NA20792 651.054037 267.38272 167.36543 228.605924 123.150382 24.806474 133.631528 383.241087 90.293259 83.397171 1385.48503 413.385836 59.836268 32.596708 293.460463 29.367522 342.136995 330.655922 37.546726 50.716295 1722.06562 395.236463
NA20795 617.02834 264.689371 145.919056 203.704539 130.742058 29.647407 111.291133 334.223911 79.851699 81.697725 1221.53505 365.727583 58.46585 33.469814 274.150855 32.783574 293.48342 307.793445 38.024034 55.731229 2206.14493 359.312842
NA20796 648.339202 271.451019 142.714723 215.868212 128.743582 27.149033 117.976865 335.577681 85.59897 80.874369 1227.70174 397.771498 53.879936 30.801267 274.614092 29.811817 297.38668 307.34871 35.557411 46.787527 2104.04548 385.418045
NA20797 695.365068 297.419016 154.122134 224.897537 132.461153 32.037291 133.836569 397.838462 89.056375 102.504028 1366.42699 445.797878 65.735551 36.272745 329.597925 30.741308 339.668123 353.970873 40.366542 54.302822 1501.82 421.179468
NA20798 659.648964 270.022093 153.598282 218.254705 123.284849 27.224615 141.37175 358.346478 92.434216 79.614714 1297.05152 383.246152 52.539579 30.390455 294.485297 33.065391 309.55142 318.437125 37.604268 47.018036 1942.36687 375.861083
NA20799 690.721564 305.640573 152.124646 233.434748 130.062821 27.299383 126.703029 375.25281 99.618564 93.018788 1404.47977 433.885497 63.81447 36.461267 304.870828 32.661839 323.70849 332.175603 41.270759 50.150794 1600.19543 387.866193
NA20800 691.073634 298.380406 157.968516 227.986641 130.578083 27.121206 130.584137 402.599143 97.759975 101.678037 1325.56923 410.177432 62.931856 34.200674 299.076263 30.035112 320.252652 322.287685 38.544614 46.822259 1708.2431 381.547208
NA20801 616.933593 276.509635 142.211048 213.413669 118.596672 25.811779 120.704417 347.671951 78.613952 79.25464 1242.19654 386.04255 54.831754 33.38233 266.096882 32.221839 297.7407 296.279658 39.103923 46.135921 2157.22082 374.443583
NA20802 691.46019 304.132824 179.444326 235.437959 133.770665 32.292721 118.269407 378.030622 82.816308 86.416257 1400.57055 418.452142 58.437568 36.967325 302.034057 31.97419 329.599639 326.46444 39.027928 56.503065 1607.87866 395.437009
NA20803 650.932743 272.982215 149.269325 219.024332 134.740798 25.386732 123.803342 372.039474 88.05969 84.576644 1322.78423 425.653345 55.287526 34.999012 293.147006 28.611083 307.673237 314.376639 38.721463 52.337166 1886.23836 364.773496
NA20804 704.971059 291.76233 151.775099 234.694096 133.085558 34.295227 138.731736 390.940903 90.551026 84.638571 1378.657 403.105135 62.725242 37.008235 285.006656 36.263888 320.168346 336.137951 42.730842 56.089585 1629.35801 402.721369
NA20805 656.303622 297.005577 138.686793 230.493392 126.232645 28.486031 132.284174 371.272398 90.951441 81.352059 1351.96928 403.962278 62.472693 34.353313 282.750142 31.823617 320.165095 323.222962 39.291911 51.530403 1817.99712 372.810914
NA20806 657.79295 294.051865 148.79462 226.923988 133.1703 33.309178 124.622221 386.915241 96.946273 83.94548 1321.04391 416.548828 52.871398 31.710975 294.05933 27.908792 298.464883 306.855399 39.80832 45.168882 1837.41606 387.088974
NA20807 680.545196 284.446211 163.803196 215.126985 127.598212 30.744047 132.502218 393.838991 89.470116 90.988424 1401.11647 425.277871 63.015375 33.795716 292.935538 32.200326 329.012596 348.946002 39.14206 49.640447 1614.24553 407.026326
NA20808 671.746711 282.748433 154.89662 234.415818 126.791242 26.640144 116.741756 355.806013 94.173364 93.27677 1298.94788 420.994674 54.909489 35.356655 305.191687 31.173956 311.497817 327.228214 41.007565 48.986873 1835.31581 377.570364
NA20809 681.984612 288.07605 162.810047 218.077244 146.385704 28.354752 136.00032 376.840768 93.133109 86.128523 1369.70778 393.776997 58.439148 34.398527 300.13059 31.816947 328.267182 331.91675 40.303895 50.523625 1689.41491 398.930378
NA20810 711.150815 325.989594 159.459795 241.810247 134.830014 24.62408 115.219814 390.560159 91.535384 96.420722 1379.40437 416.105166 59.274306 32.797186 299.76678 32.290461 332.092674 347.69885 37.225741 50.134349 1545.63284 421.394515
NA20811 618.246268 281.099779 145.929316 203.167317 132.311761 30.477963 130.844011 363.479446 84.409903 81.808461 1323.46447 414.946072 58.769095 32.615582 291.977401 29.628765 304.147937 321.675075 37.168476 49.093946 1915.38856 394.768259
NA20812 659.769545 292.201514 174.321036 234.484691 142.522856 31.973491 115.844481 373.738786 90.300152 95.428917 1425.06832 431.335012 60.756943 34.085194 320.640172 33.56865 320.808274 321.043412 40.540597 49.253976 1594.34396 403.387888
NA20813 682.926412 287.624033 151.913098 239.340867 141.960134 27.188547 135.235164 398.505442 93.847221 92.722086 1375.53283 436.104229 60.146381 39.634216 310.947471 33.382358 343.612043 343.123251 45.0278 52.275737 1550.9169 403.451635
NA20814 675.706034 282.841465 166.897158 204.579243 144.448899 28.669255 137.680037 396.023528 91.76974 84.944542 1312.884 411.767173 61.232159 33.20011 294.605011 32.31925 328.188821 316.573414 37.903644 54.533332 1760.19368 388.457364
NA20815 689.465281 305.07123 147.433115 218.059961 129.560786 26.050639 113.337317 384.621134 83.752564 82.487406 1300.01241 419.006984 60.211322 35.57054 281.490029 33.133611 308.557623 338.256027 42.942066 52.346132 1788.20683 405.844855
NA20818 679.276812 296.796775 162.248617 219.611989 133.935548 27.403061 131.070161 367.053401 89.924789 97.31733 1361.63495 417.778238 58.775508 36.787576 306.23324 30.560015 329.231254 338.626577 38.146168 47.991716 1637.09372 437.920416
NA20819 678.638888 280.054874 172.315841 237.882045 139.993094 27.73992 136.930619 393.108033 97.005977 92.18355 1318.34692 438.814694 62.793209 37.795585 314.604478 32.076869 327.946062 347.905753 38.726381 53.223809 1597.94557 419.385697
NA20821 682.296789 283.493728 168.285019 239.606657 135.504196 26.434195 131.538356 373.333606 95.868536 89.651217 1382.69483 410.426845 59.082331 36.710431 300.749976 36.179625 326.788574 328.848913 43.053507 53.631465 1629.22297 412.016101
NA20822 673.160438 287.325747 157.944063 227.635727 141.787104 25.700873 128.399922 379.45644 90.470761 91.994613 1325.01296 414.664459 65.30415 36.613524 290.296387 32.614585 329.510787 333.2679 39.251256 51.225398 1720.63945 403.14131
NA20826 642.409713 235.561665 150.530693 221.857616 135.435118 29.414703 121.814262 346.005566 89.621609 79.708207 1219.17914 407.002221 53.781739 28.09351 261.551271 28.866056 289.948904 291.233963 33.129112 40.874875 2162.50276 376.895144
NA20827 665.868681 288.14756 142.467019 215.131454 144.403438 35.253844 121.11646 379.980531 93.229191 91.087528 1336.01667 434.623975 59.970393 35.483229 312.553748 30.041029 326.089582 331.936333 40.012338 51.851309 1720.5716 389.581957
NA20828 653.448105 277.085995 150.430595 230.749461 134.325489 23.731794 127.517833 360.048273 78.346203 89.521551 1333.11512 410.061279 62.500907 33.479871 289.828858 33.965097 323.531542 345.865866 40.613277 48.634127 1811.05265 387.563959
NA20832 667.663294 304.536231 161.523216 230.732418 130.510643 26.923711 130.138212 365.72348 84.939158 80.905522 1283.54539 424.14008 67.538607 35.654988 294.715496 35.457416 321.59982 321.193003 46.273039 55.635711 1790.5817 385.486725
37 810.302339 449.400839 157.675867 218.577536 155.506715 44.03891 85.479037 218.381913 90.205191 144.075993 715.080817 627.1455 80.156904 71.953132 471.507098 55.891974 574.96223 569.507444 89.518662 180.191297 826.140377 609.718083
85 880.110912 535.44789 144.389744 202.806432 138.572102 43.032748 84.728177 196.86464 119.629973 113.680242 705.235955 528.87931 116.919312 139.066035 405.550607 89.427838 491.080381 513.334419 155.516519 312.205678 794.674154 534.264789
131 884.077294 482.112864 165.545125 233.879708 153.364676 55.424007 83.39892 218.616141 112.206524 135.394975 759.049353 623.718605 73.612223 63.334045 434.106434 49.624799 531.249822 552.905293 77.569893 132.624508 851.418834 572.183819
286 1113.67958 630.014936 144.488872 230.912718 150.165178 40.225305 74.94668 165.047666 124.450941 106.747718 737.905442 540.709898 77.41611 82.168012 375.905969 51.918106 486.480163 487.668566 75.663212 158.49712 875.836006 514.569662
420 707.038051 381.19421 151.384965 206.071021 132.741893 44.303233 73.222092 181.262609 91.999909 143.148217 634.272737 762.430231 67.475937 72.677972 492.83183 54.056695 687.127926 752.723806 78.073452 133.371459 688.939898 709.069717
442 773.88003 432.338848 175.62218 220.479871 153.216135 36.599559 96.755845 213.162707 109.203353 125.409054 776.711307 644.370819 83.466209 97.364466 421.997326 55.260878 541.617564 551.765537 100.793395 197.237731 834.615211 603.549844
486 1382.82865 833.36913 127.90259 209.394391 179.211451 63.332823 83.34355 184.954882 150.166725 88.624945 713.256698 430.212682 88.084782 76.933657 301.358199 56.783012 376.104541 402.827598 85.44424 183.20523 826.715084 401.363009
488 747.020026 349.82887 191.1896 240.169203 168.526434 46.460055 94.330593 245.536337 96.387732 140.850332 815.188166 653.257884 57.88193 42.562117 498.982831 35.619947 564.767474 617.637579 44.550577 58.837508 882.229724 653.602946
526 734.517386 521.096112 108.111891 140.897719 95.53073 33.422508 62.709657 134.858027 80.801112 87.602991 487.893625 390.046062 247.575306 471.100944 288.967072 250.966644 359.090046 364.936962 515.325537 938.857237 565.25432 365.855975
591 769.44297 394.212804 184.088502 235.489951 159.422408 45.751543 82.962439 224.647931 100.656774 130.63449 774.29698 677.778311 66.22235 48.411939 472.786912 39.569597 591.399947 602.09922 54.925317 86.075738 875.827508 628.714235
599 788.703134 426.127466 190.283733 257.317132 163.019555 40.049703 94.391654 239.93384 97.919541 133.815524 806.679278 654.523971 60.922993 43.388825 459.800685 39.3936 557.597085 563.844945 47.27695 71.794818 884.897864 623.735561
605 756.243297 378.762829 211.471579 245.550431 172.284359 39.273425 90.402935 238.543874 97.562182 127.765434 832.65235 671.433519 64.078177 49.315508 433.467766 40.192558 529.734025 584.092207 53.11376 93.858946 924.247675 611.371023
708 1283.23165 736.746614 137.752694 205.332462 132.477115 55.725048 78.717638 179.134855 149.291986 91.52525 700.241371 442.808542 105.811071 119.456962 321.500328 79.768821 400.281165 420.127587 141.493076 252.047931 808.104299 403.841401
767 1147.06248 698.842773 140.133624 199.505722 146.982919 44.032919 83.87663 177.152534 122.650046 100.839467 683.405387 492.235551 105.742963 126.96749 352.070301 71.772854 429.637641 468.84991 138.827526 269.189175 772.192282 473.447655
843 862.044989 518.966395 163.636381 221.816136 159.551763 51.340177 87.606484 220.33637 126.2491 140.414598 787.447512 639.1665 67.828832 60.674761 424.304775 47.539788 520.806058 549.187786 64.849552 108.096883 838.906126 584.646893
846 735.755226 445.677678 165.96495 206.667795 132.495368 42.267271 85.378567 197.162438 98.882241 148.323277 659.445052 695.702781 83.496998 61.106006 497.44848 46.841194 650.261565 656.924848 66.140546 111.334436 769.454885 688.686254
1041 853.76337 522.625629 143.347952 157.559536 99.985379 42.065893 67.45139 146.83116 98.0194 155.353353 551.891453 660.550277 88.759081 78.702921 542.553223 62.392734 715.749596 769.710614 96.987531 122.043428 592.471346 676.602597
1086 1080.76772 634.018945 140.159402 184.118173 139.77933 43.689155 76.964465 175.898299 143.503716 104.506538 683.542541 481.905969 127.114253 165.674251 346.985515 98.079642 439.47399 426.201928 181.346378 360.489492 750.962906 460.23525
1153 1155.75942 758.81595 130.386208 199.675261 139.322142 42.206649 87.887926 171.432615 119.307972 108.547289 691.081162 448.886116 120.573133 147.170249 327.146841 82.318482 428.605765 423.086327 151.604605 300.968181 776.567075 434.068494
1249 1150.96793 828.597211 144.374552 210.397957 150.365979 40.536045 80.187115 185.735893 108.652133 96.017749 719.07103 480.288354 97.647194 106.44051 347.970676 65.382366 423.433438 426.685143 122.130652 217.809896 813.689101 429.036931
1257 786.622011 437.211822 180.562049 212.186496 152.652632 49.457553 96.753179 238.982347 103.867039 147.913509 782.528642 628.330159 69.925006 55.920368 466.332702 44.127119 541.053238 573.747517 64.391573 89.480548 883.651011 639.72135
1586 799.860704 425.486027 174.903144 231.83715 151.495731 40.960632 92.372996 214.135036 102.580426 131.120223 765.057534 665.087808 77.894181 67.731584 451.318471 50.972656 566.095077 571.168487 78.1248 132.034476 850.10941 605.071301
1655 996.411794 624.872349 131.610668 189.561502 126.992154 36.668761 73.677856 180.051622 121.474059 138.784923 658.723714 568.337733 101.276834 120.433832 435.463746 80.71302 501.627006 537.424359 111.407216 210.225836 720.828367 578.850502
1696 701.327102 426.78312 154.19914 191.568065 120.142304 32.039011 79.369769 211.485243 99.235266 134.124055 647.73807 589.25088 141.505719 229.514458 401.165182 125.71743 509.08593 519.683682 232.479003 423.302444 711.706081 563.995909
1743 1217.49991 769.989134 141.103506 200.447815 143.207222 48.692528 92.757101 175.827491 135.885793 88.926051 711.731736 449.362972 105.715005 119.214702 318.676135 72.2869 391.705821 428.86465 131.771069 261.945492 822.299592 417.507229
2245 760.552349 352.592417 198.720115 241.98685 147.322725 41.806704 101.200526 230.693551 117.417602 141.627598 785.415982 685.113692 66.732934 56.918916 477.44418 46.452944 538.745828 573.510589 62.260069 113.458131 892.7101 612.734058
